id	layer	check	verdict	subject	evidence	autofix	action
C7-023719	conservation	C7	DIVERGIERT	StructureDefinition-mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte-intro	8 of 10 prose runs of the source page technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-h-mofiltration-einzelmesswerte-observation.page.md.md are in no target page (C4), and StructureDefinition-mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte-intro carries no DERIVED marker at all -- text was rewritten and the guide does not say so	-	mark the passage per spec section 9d (the DERIVED comment plus the visible box, in BOTH language mirrors), or restore the source wording; if the text was deliberately dropped, record that in migration-log/page-map.tsv instead
C7-7116b6	conservation	C7	DIVERGIERT	StructureDefinition-mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit-intro	8 of 10 prose runs of the source page technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-oraler-fl-ssigkeit-observation.page.md.md are in no target page (C4), and StructureDefinition-mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit-intro carries no DERIVED marker at all -- text was rewritten and the guide does not say so	-	mark the passage per spec section 9d (the DERIVED comment plus the visible box, in BOTH language mirrors), or restore the source wording; if the text was deliberately dropped, record that in migration-log/page-map.tsv instead
C7-399830	conservation	C7	DIVERGIERT	implementer-guidance	2 of 10 prose runs of the source page technischeimplementierung-kompatibilit-t.page.md.md are in no target page (C4), and implementer-guidance carries no DERIVED marker at all -- text was rewritten and the guide does not say so	-	mark the passage per spec section 9d (the DERIVED comment plus the visible box, in BOTH language mirrors), or restore the source wording; if the text was deliberately dropped, record that in migration-log/page-map.tsv instead
C7-583fc9	conservation	C7	DIVERGIERT	value-sets	2 of 28 prose runs of the source page technischeimplementierung-terminologien.page.md.md are in no target page (C4), and value-sets carries no DERIVED marker at all -- text was rewritten and the guide does not say so	-	mark the passage per spec section 9d (the DERIVED comment plus the visible box, in BOTH language mirrors), or restore the source wording; if the text was deliberately dropped, record that in migration-log/page-map.tsv instead
C7-40d914	conservation	C7	DIVERGIERT	implementer-guidance	1 of 1 prose runs of the source page technischeimplementierung.md are in no target page (C4), and implementer-guidance carries no DERIVED marker at all -- text was rewritten and the guide does not say so	-	mark the passage per spec section 9d (the DERIVED comment plus the visible box, in BOTH language mirrors), or restore the source wording; if the text was deliberately dropped, record that in migration-log/page-map.tsv instead
C7-2f3c4e	conservation	C7	NICHT PRUEFBAR	anwendungsflleinformationsmodell-datenstzeinkl.beschreibungen.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-8e1548	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-beatmungprocedure.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-dc908a	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-eingestellteundgemesseneparameterdevicemetric-duplicate-2.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-bfb8ef	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-atemzugvolumen-einstellungobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-d8c904	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-atemzugvolumen-waehrend-beatmungobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-4a3a7d	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-beatmungszeitaufhohemdruckobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-95a641	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-beatmungszeitaufniedrigemdruckobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-6e4d69	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-druckdifferenzbeatmungobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-90d9c2	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-dynamischekomplianceobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-b99eb0	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-eingestellterinspiratorischergasflussobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-3a49f0	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-einstellung-ausatmungszeit-beatmungobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-b7251a	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-einstellung-einatmungszeit-beatmungobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-b5f86f	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-exspiratorischergasflussobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-048187	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-exspiratorischersauerstoffpartialdruckobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-5c3290	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-horowitz-in-arteriellem-blutobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-0a1536	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-inspiratorische-sauerstofffraktion-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-e94777	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-inspiratorischergasflussobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-b43123	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-maximalerbeatmungsdruckobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-7bb430	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-mechanische-atemfrequenz-beatmetobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-5b1cb5	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-mittlererbeatmungsdruckobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-253c07	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-peep-positiv-endexpiratorischer-druck-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-33e864	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-spontane-atemfrequenz-beatmetobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-d0a091	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-spontane-mechanische-atemfrequenz-beatmetobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-e290b3	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-spontanes-atemzugvolumenobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-e3edb2	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-untersttzungsdruckbeatmungobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-56076b	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation-zeitverhltnis-ein-ausatmungobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-b4cd33	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-beatmungswerte-parametervonbeatmungobservation.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-cb501c	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-blutverlust-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-6c1729	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-drainage-generisch-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-19c3c3	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-fl-ssigkeit-gesamt-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-c7af5e	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-gallenfl-ssigkeit-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-b1f1c6	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-magensonde-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-ef07cf	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-op-drainage-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-3937b3	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-pankreasdrainage-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-9d0bc5	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-stuhlgang-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-c22411	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-urin-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-c90d09	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-wunddrainage-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-26a9ea	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-abgepumpte-muttermilch-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-c34c1c	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-enterale-fl-ssigkeit-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-60055d	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-fl-ssigkeit-gesamt-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-9b0144	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-muttermilch-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-96afe3	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-s-uglingsnahrung-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-932e78	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-spendermilch-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-ff4f78	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-tagesbilanz-fl-ssigkeit-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-2b784e	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-1eacd3	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-arterieller-blutdruck-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-89599f	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-atemfrequenzobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-fa3669	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-herzfrequenzobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-ac9f3f	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-herzzeitvolumenobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-bf4b47	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-idealeskrpergewichtobservation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-0ce69b	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-intrakranieller-druck-icp-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-9905bd	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-e6338c	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-percentil-altersabh-ngig-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-cf3f23	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-e-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-3261e5	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-sse-percentil-altersabh-ngig-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-9194d8	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-achsel-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-ea0fc8	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-atemwege-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-e151ad	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-blut-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-2de075	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brust-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-b9ec2f	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brustwirbelsaeule-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-d67c57	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-gelenk-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-d25db5	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-halswirbelsaeule-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-52e43c	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-harnblase-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-16ddea	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-kern-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-da4753	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-leiste-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-18bd03	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-lendenwirbelsaeule-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-bb3476	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-myokard-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-a6d1ea	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-nasal-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-e31e19	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-nasen-rachen-raum-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-141ad4	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-rektal-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-fe20d6	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-speiseroehre-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-255a0d	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-stirn-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
C7-de3039	conservation	C7	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-trommelfell-observation.page.md.md	C4 could not tell this page's prose from its embedded element-tree rendering, so whether anything was rewritten here is not measured	-	read the page against its target (the same human action C4 asks for) and mark whatever the migration wrote per spec section 9d
